tile_id,campaign,grid_x_km,grid_y_km,col_path,cir_path,col_size_bytes,cir_size_bytes,col_sha256,cir_sha256,col_points,cir_points,point_count_match,bounds,crs,split,source_readable,source_read_error,min_distance_to_train_m,min_distance_to_val_m,min_distance_to_test_m
PNOA_2015_GAL-W_524-4680_ORT-CLA-COL,GAL-W-2015,524,4680,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4680_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4680_ORT-CLA-CIR.laz,11150530,10984614,a22e5b95340c2e583ba39d88e10925564ca6e4bb84095e5a14f982db884d7f80,e805b92f9e16147f98af8c1918723670df1f477521960b471b77d62453bdc894,1638921,1638921,True,"[524000.0,4678000.0,525999.99,4679999.99]",EPSG:25829,train,True,,0.009999837435316294,130615.81026529617,55317.28084423696
PNOA_2015_GAL-W_524-4682_ORT-CLA-COL,GAL-W-2015,524,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4682_ORT-CLA-CIR.laz,20728688,19876791,685b748367e9c8a3b0c3f820fc70249ed9980c9955fc6661bcdde92da7ba7b2e,222d4813e55d905d042f9a65f9e4859b0f856821b442ec050132864d106e47c6,2868693,2868693,True,"[524000.0,4680000.0,525999.99,4681999.99]",EPSG:25829,train,True,,0.009999999776482582,128656.48002026978,56639.22315851608
PNOA_2015_GAL-W_524-4684_ORT-CLA-COL,GAL-W-2015,524,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4684_ORT-CLA-CIR.laz,34632324,33312547,25cd653609cd516fc6eed0e554c0a4c63b072c46c88a9611bec64284ff1bd183,7f0fb262138f4968f324b55ec5be4b16b50046a1588dd4b70a1c783b370ac771,4670080,4670080,True,"[524000.0,4682000.0,525999.99,4683999.99]",EPSG:25829,train,True,,0.009999999776482582,126698.42071293668,58000.01413793089
PNOA_2015_GAL-W_526-4664_ORT-CLA-COL,GAL-W-2015,526,4664,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4664_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4664_ORT-CLA-CIR.laz,30432205,30174072,b1e1c952fd553cbd3a692434cf267e698534d8d3714afeeade097b570002e368,5670a7e010f4eae0b5ccae8af6ea53d413f92f20b8b6aac75467ef97d31b2d91,4073484,4073484,True,"[526000.0,4662000.0,527999.99,4663999.99]",EPSG:25829,train,True,,0.009999999776482582,145987.85131540362,44721.37296640379
PNOA_2015_GAL-W_526-4666_ORT-CLA-COL,GAL-W-2015,526,4666,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4666_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4666_ORT-CLA-CIR.laz,33419728,32796376,9e3676d4987531428dd850d35f94b3a5bc27cb1b32b9431c615c385f2886ab57,8da5b2adecf6db5e675c79fd7434d9589ce6c7aa868a47c87921f8dfebeddda5,4337880,4337880,True,"[526000.0,4664000.0,527999.99,4665999.99]",EPSG:25829,train,True,,0.009999999776482582,144015.45990495128,45650.862423399965
PNOA_2015_GAL-W_526-4668_ORT-CLA-COL,GAL-W-2015,526,4668,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4668_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4668_ORT-CLA-CIR.laz,30950023,30415795,9cfbcffab98e61d37eb1ad1ca1dc3874ed65c04d8dd077233f448e8b880a68a2,7cd06c96fa17a41a7a5dd5c025b3031853a6127418511ba60cb4c0083b5ef718,4207174,4207174,True,"[526000.0,4666000.0,527999.99,4667999.99]",EPSG:25829,train,True,,0.009999999776482582,142043.84059712288,46647.62887864924
PNOA_2015_GAL-W_526-4670_ORT-CLA-COL,GAL-W-2015,526,4670,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4670_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4670_ORT-CLA-CIR.laz,33289131,32453188,670ab07a7c86b99cad82934935bfba9c4f87def3f3a4084a1edac3c257ea6030,379f72a76f68b68ef97fe5a195f06cf927c698e833fd340ec00111e9d646d6c6,4370747,4370747,True,"[526000.0,4668000.0,527999.99,4669999.99]",EPSG:25829,train,True,,0.009999999776482582,140073.02599546808,47707.455601825895
PNOA_2015_GAL-W_526-4672_ORT-CLA-COL,GAL-W-2015,526,4672,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4672_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4672_ORT-CLA-CIR.laz,34320192,33808264,4b6cc604baed0d36977007a745c7c3ea541ffac3fd5a51233380baa62b3dc569,0c81d2912babd8d9a4ac03f14ce0b6593360fe055b1a9d9dc532fc27ca4f6580,4525510,4525510,True,"[526000.0,4670000.0,527999.99,4671999.99]",EPSG:25829,train,True,,0.009999999776482582,138103.0505509321,48826.2363898774
PNOA_2015_GAL-W_526-4674_ORT-CLA-COL,GAL-W-2015,526,4674,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4674_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4674_ORT-CLA-CIR.laz,26085354,25939381,80cd5b2b957fb958ecc8a6a49b44b12f34db10f9a37c4949eaae5ec927dffd86,8393c89463952e6de3d71b66fb709d45f8617e188269448541b2ecf41b875ba9,3796309,3796309,True,"[526000.0,4672000.0,527999.99,4673999.99]",EPSG:25829,train,True,,0.009999973699450493,136133.9506934972,50000.013999999916
PNOA_2015_GAL-W_526-4676_ORT-CLA-COL,GAL-W-2015,526,4676,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4676_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4676_ORT-CLA-CIR.laz,25410177,25013309,f1a79ed3c004f8588d47375ab3a07a98eaddb12382a47d86f6bd26c62db6811f,95c60d09d1058ddc210179fabb9840ad933772d2c148d57923c4fc3dcfccd6af,3540402,3500951,False,"[525999.9999999997,4673999.999999974,527999.9899999996,4675999.989999974]",EPSG:25829,train,True,,0.009999973699450493,134165.7649751704,51225.00795508523
PNOA_2015_GAL-W_526-4678_ORT-CLA-COL,GAL-W-2015,526,4678,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4678_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4678_ORT-CLA-CIR.laz,28275839,27908839,931ee3a3cc00232d04d07b0a1df6e098b3897f38cfa0c5f1a353c39413291f7a,000b9a8c51dec87b1ffe66cd427160c403c33918a921ae11cb39f6267e01b397,3919527,3919527,True,"[526000.0,4676000.0,527999.99,4677999.99]",EPSG:25829,train,True,,0.009999984875321388,132198.53422527795,52497.633089504
PNOA_2015_GAL-W_526-4680_ORT-CLA-COL,GAL-W-2015,526,4680,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4680_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4680_ORT-CLA-CIR.laz,22732688,22215245,4d74a779ce66cbf207d68824d21dee45978b39d6f10e2e71e838eecaf0724bb0,42845ecbc7672a53a875956197e12fa7f1983868163be8de7252ef858731c15e,3168085,3130876,False,"[525999.9999999999,4677999.999999985,527999.9899999999,4679999.989999985]",EPSG:2158,train,True,,0.009999984875321388,130232.30171989602,53814.5103108736
PNOA_2015_GAL-W_526-4682_ORT-CLA-COL,GAL-W-2015,526,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4682_ORT-CLA-CIR.laz,10366625,9696926,8c039bb7b2e181e49c12fb3b979f502a818d7ba6dd0dae580a892a8f56b880df,4f269c8d0d9fe29dd368046a31f712cf37e8be2d5e1e032f212ab1aba66841e6,1628580,1628580,True,"[526000.0,4680000.0,527999.99,4681999.99]",EPSG:25829,train,True,,0.009999999776482582,128267.11336583682,55172.47103402369
PNOA_2015_GAL-W_526-4684_ORT-CLA-COL,GAL-W-2015,526,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_526-4684_ORT-CLA-CIR.laz,30094181,29639062,6389614da596a5c45ef3115721903b33a01d26d22f6afca3c2fa42cdeaf1e770,8f77e898a467abeb6a261960e307cd930fb6bcf65de6191089d20b3ead54eb6d,4014031,4014031,True,"[526000.0,4682000.0,527999.99,4683999.99]",EPSG:25829,train,True,,0.009999999776482582,126303.01790199101,56568.55663705927
PNOA_2015_GAL-W_528-4664_ORT-CLA-COL,GAL-W-2015,528,4664,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4664_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4664_ORT-CLA-CIR.laz,30080358,29214351,d55f9d240a0b8b4fa613b8d9244690f6d1e5bc805afceb9eff52e6e7b505acf4,3d4c8e17877c24bc9a8f05015fe9ad588c5268d73511e667f86fc2a35058b38b,4124184,4075338,False,"[527999.9999999998,4661999.999999986,529999.9899999998,4663999.989999986]",EPSG:2158,train,True,,0.009999999776482582,145672.28717807238,42941.83461380814
PNOA_2015_GAL-W_528-4666_ORT-CLA-COL,GAL-W-2015,528,4666,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4666_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4666_ORT-CLA-CIR.laz,27503730,27043355,4ea9c039cab138797fe31bdd53b0ba05a5e148a7fa24f67fb6ce9c8d9c4026c0,c184157fa5b1004d5108ece0616ad5fc2fc730c353d9b705bc05caca60766afd,3809921,3809921,True,"[528000.0,4664000.0,529999.99,4665999.99]",EPSG:25829,train,True,,0.009999999776482582,143695.56434223356,43909.01046482591
PNOA_2015_GAL-W_528-4668_ORT-CLA-COL,GAL-W-2015,528,4668,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4668_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4668_ORT-CLA-CIR.laz,29654236,29432800,04969b522de4c1eecf22e8a5e30abd46d0faee17780bb61d1e8bfec135d026a4,797bc3c369594ccbae79feb09dd2413b2bc637f3b7aa7dd615bd2979e720df32,4043939,4043939,True,"[528000.0,4666000.0,529999.99,4667999.99]",EPSG:25829,train,True,,0.009999999776482582,141719.49467726453,44944.423903307405
PNOA_2015_GAL-W_528-4670_ORT-CLA-COL,GAL-W-2015,528,4670,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4670_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4670_ORT-CLA-CIR.laz,30393624,29866090,1a5933f38c9f95c29267173115f82ff613712d9e9ff645462e997316bb0f148b,0803a25bb16a976889c50f463abb523078d86d0a2502592eaf032da11bb7b160,4047327,4047327,True,"[528000.0,4668000.0,529999.99,4669999.99]",EPSG:25829,train,True,,0.009999983943998814,139744.10589189598,46043.471632797075
PNOA_2015_GAL-W_528-4672_ORT-CLA-COL,GAL-W-2015,528,4672,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4672_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4672_ORT-CLA-CIR.laz,28057326,27790862,4c4e01f616b02b17d292078205a9d85164f02b0668fecf6ea9eac24cb7794781,f87bc5576d9c72f4f5cefb95586559ad7bacc67090018a378d79bcde223c188e,3880722,3857719,False,"[528000.0,4669999.999999984,529999.99,4671999.989999984]",EPSG:2158,train,True,,0.009999983943998814,137769.42727425403,47201.70886736307
PNOA_2015_GAL-W_528-4674_ORT-CLA-COL,GAL-W-2015,528,4674,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4674_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4674_ORT-CLA-CIR.laz,27055910,26904441,c88bd20b6d2329ca43df2bdb513feb58ee8c837dcc4a74732508dc55a6dc7eec,42e02aa76758a8f8bbfa75c6cefbbf03e0b823fba3a384c37927085adc2233a6,3855626,3855626,True,"[528000.0,4672000.0,529999.99,4673999.99]",EPSG:25829,train,True,,0.009999999776482582,135795.48980514004,48414.88779291126
PNOA_2015_GAL-W_528-4676_ORT-CLA-COL,GAL-W-2015,528,4676,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4676_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4676_ORT-CLA-CIR.laz,25805104,25635729,62732fb1184dd97e48265ddb9361a7d5cc9bb12a9af35d869c82d8784dc1cf76,21783657944d33dc520bf7c438dc17839a4beb36a305dcc4c2d777c51dd827a6,3734838,3734838,True,"[528000.0,4674000.0,529999.99,4675999.99]",EPSG:25829,train,True,,0.009999999776482582,133822.3262813949,49678.9834839662
PNOA_2015_GAL-W_528-4678_ORT-CLA-COL,GAL-W-2015,528,4678,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4678_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4678_ORT-CLA-CIR.laz,30946378,30681203,df08ac72d8dec0a5aa980e72ed7c20c1b052c6cf14e27096bf559c5795abffac,c103fcce99a522cf9df6a300593f43684dca5eafc437051384f5256b9bb03412,4204014,4204014,True,"[528000.0,4676000.0,529999.99,4677999.99]",EPSG:25829,train,True,,0.009999999776482582,131849.97144978965,50990.20925628944
PNOA_2015_GAL-W_528-4680_ORT-CLA-COL,GAL-W-2015,528,4680,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4680_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4680_ORT-CLA-CIR.laz,30676195,29480421,4af5edc0e444f8a0cb55d88925cf6d7765dd8fe8ad2dbd02d7b4c1e88c40f596,7808db281855fbb90a98fe4bd78f65bdfe9d6281f826df23cbd6e88990bfae4a,4129078,4129078,True,"[528000.0,4678000.0,529999.99,4679999.99]",EPSG:25829,train,True,,0.009999999776482582,129878.46215310901,52345.02345018277
PNOA_2015_GAL-W_528-4682_ORT-CLA-COL,GAL-W-2015,528,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4682_ORT-CLA-CIR.laz,26970767,26104346,16258cb85b738a42162dc68aaebbafc96155a36e49d85d13f11fc9a111875c58,e8a6b3117495974ab33f5a982a9effeb88236507fce9f6ea182dbbbe029e3363,3619822,3619822,True,"[528000.0,4680000.0,529999.99,4681999.99]",EPSG:25829,train,True,,0.009999999776482582,127907.83748935323,53740.129512313084
PNOA_2015_GAL-W_528-4684_ORT-CLA-COL,GAL-W-2015,528,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4684_ORT-CLA-CIR.laz,8862054,8247979,ca81f6a7ebda1aaad7f0d2a2f63d0b46bbe72bd7d1aa1463cc04775c4d8bc966,69f1637f45282db8fe69ed31d47793b867b5a33631a8d3f3a8c3a771b9bfdbb9,1348999,1348999,True,"[528000.0,4682000.0,529999.99,4683999.99]",EPSG:25829,train,True,,0.009999999776482582,125938.13898557109,55172.471034023685
PNOA_2015_GAL-W_528-4698_ORT-CLA-COL,GAL-W-2015,528,4698,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4698_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_528-4698_ORT-CLA-CIR.laz,21152623,20457711,9b21d4c3304ca9ef204c29be9c72a1f52593606ef94e785b3ebdb0368f172ac4,869daf14d78e0868b5bcab305e0ad502a9549650747e78117ae7ce7a2dce7a2c,3224328,3188239,False,"[527999.9999999999,4695999.999999984,529999.9899999999,4697999.989999984]",EPSG:2158,train,True,,0.009999999892897904,112180.27710242159,66030.31000986195
PNOA_2015_GAL-W_530-4682_ORT-CLA-COL,GAL-W-2015,530,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_530-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_530-4682_ORT-CLA-CIR.laz,26773403,25782646,34798757679f0d70e5ae874bcd79ec0581fdc0bd8d872833c56b103f99f6858d,907a46201a0b304ffa85ce387885a6aa501012662473a0760419ee3178b974e1,3615396,3571543,False,"[529999.9999999999,4679999.999999982,531999.9899999999,4681999.9899999825]",EPSG:2158,train,True,,0.009999999892897904,127578.90660765837,52345.02345017
PNOA_2015_GAL-W_530-4684_ORT-CLA-COL,GAL-W-2015,530,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_530-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_530-4684_ORT-CLA-CIR.laz,10864088,9929060,3e0340dbf76c57646dd4091ac7a9168702b3dfed1439e5d31620551c4a4a02db,21eb83322aef91ef2d18a81d5464e27f67c5d425631ef9d701530d891f0df4e8,1650825,1639626,False,"[530000.0,4681999.999999983,531999.99,4683999.989999983]",EPSG:2158,train,True,,0.010000000009313226,125604.04997909717,53814.510310871
PNOA_2015_GAL-W_530-4698_ORT-CLA-COL,GAL-W-2015,530,4698,data/raw/pnoa_galicia/PNOA_2015_GAL-W_530-4698_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_530-4698_ORT-CLA-CIR.laz,27264488,26572283,41361fe43847ae02b182141525a68ae82c10966e23af5386f37466148b49bd46,44eeabbb1f63d6efdc552edfcc54a59abdf3f69dea5e51cbe4c6decb4923ddc9,3882937,3841582,False,"[529999.9999999998,4695999.999999981,531999.9899999998,4697999.989999982]",EPSG:2158,train,True,,0.009999999776482582,111805.08526348465,64899.93682584122
PNOA_2015_GAL-W_530-4700_ORT-CLA-COL,GAL-W-2015,530,4700,data/raw/pnoa_galicia/PNOA_2015_GAL-W_530-4700_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_530-4700_ORT-CLA-CIR.laz,26189069,25691629,9a88cca282d87a15c0b4113cc0785124b335e9e3f214705d5b2f7b85ea1b42b8,029441990e8a8b396ac8999b5f2da7b6ac430c5dbf9a77d4cc85bf50f0f74f67,3723011,3702120,False,"[530000.0000000001,4697999.999999981,531999.9900000001,4699999.989999982]",EPSG:2158,train,True,,0.009999999776482582,109837.9581507286,66483.09469345065
PNOA_2015_GAL-W_532-4744_ORT-CLA-COL,GAL-W-2015,532,4744,data/raw/pnoa_galicia/PNOA_2015_GAL-W_532-4744_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_532-4744_ORT-CLA-CIR.laz,43304349,42654587,d9a7aef1098905480b75d9a415a3ef2dfa36e61dc880f09c7438ac4616baf1d2,c4f1c922bfae1e37c917a00286112fec589b12c487c7b26d7beef43d87f09781,6229827,6201312,False,"[532000.0000000001,4741999.99999998,533999.9900000001,4743999.989999981]",EPSG:2158,train,True,,0.01414213481372123,66485.62769151713,78917.69003208753
PNOA_2015_GAL-W_534-4746_ORT-CLA-COL,GAL-W-2015,534,4746,data/raw/pnoa_galicia/PNOA_2015_GAL-W_534-4746_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_534-4746_ORT-CLA-CIR.laz,50566386,49510430,07cdc8ca935e79fc93d5de1122aeb9fb2a71611f5174647e9aa99d4346b46d03,2317354483653442b83bc8a193934cf93a62e123756b003c16ee9ac5c809d5c1,7209328,7176555,False,"[534000.0000000001,4743999.9999999795,535999.9900000001,4745999.98999998]",EPSG:2158,train,True,,0.009999998845160007,64033.59406967293,76655.0828060383
PNOA_2015_GAL-W_534-4748_ORT-CLA-COL,GAL-W-2015,534,4748,data/raw/pnoa_galicia/PNOA_2015_GAL-W_534-4748_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_534-4748_ORT-CLA-CIR.laz,49689465,48610077,3f52f33e2291b978769bbb4173cf49767d39c04a40ba697e3db926d96233ff38,ba2c8f33818d0a592d25d46190bec065c4892ca8b9ace930150c3058ad08cf86,6996701,6964789,False,"[534000.0,4745999.999999979,535999.99,4747999.989999979]",EPSG:2158,train,True,,0.009999998845160007,62099.12341914266,76419.90369007632
PNOA_2015_GAL-W_536-4746_ORT-CLA-COL,GAL-W-2015,536,4746,data/raw/pnoa_galicia/PNOA_2015_GAL-W_536-4746_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_536-4746_ORT-CLA-CIR.laz,26018997,25359326,bfb2d7bb0e722317929f4015cb782c51b87b907ebb5acf38e9218e3280182315,badfb24a4c721902fbfa2b6ae0ac49dbe068a214bc6d35ef3ed3eaebaef49228,3580907,3558796,False,"[536000.0000000013,4743999.999999928,537999.9900000013,4745999.9899999285]",EPSG:2158,train,True,,0.009999999427236617,63563.0685971369,74672.63005948995
PNOA_2015_GAL-W_536-4748_ORT-CLA-COL,GAL-W-2015,536,4748,data/raw/pnoa_galicia/PNOA_2015_GAL-W_536-4748_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_536-4748_ORT-CLA-CIR.laz,23982852,23174314,ff2dbcdc0f8e483c9f44448e93d7a9c76e41c57fbb9e7d77ac7930b911636ba4,e5468e98e3269e940966109896d843d244ad508efc539f7ffb827ce2be5f5b44,3261289,3261289,True,"[536000.0,4746000.0,537999.99,4747999.99]",EPSG:25829,train,True,,0.009999999776482582,61613.82677144556,74431.187280603
PNOA_2015_GAL-W_536-4750_ORT-CLA-COL,GAL-W-2015,536,4750,data/raw/pnoa_galicia/PNOA_2015_GAL-W_536-4750_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_536-4750_ORT-CLA-CIR.laz,23748081,23329673,a4e9f206b472d53ed68a42b96331c584d3321f9f666b50bd847b5b11d8db3771,cf20bf0bc8eaaebcb53d10c5260f1c84e1eb4d5f52ce071fbb8c0155f2072f05,3276318,3276318,True,"[536000.0,4748000.0,537999.99,4749999.99]",EPSG:25829,train,True,,0.009999999776482582,59667.94457133518,74242.85554853207
PNOA_2015_GAL-W_538-4746_ORT-CLA-COL,GAL-W-2015,538,4746,data/raw/pnoa_galicia/PNOA_2015_GAL-W_538-4746_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_538-4746_ORT-CLA-CIR.laz,28734175,27921609,953a74457168b4ed917cc045d243c0fcecd0133113d2119d042dce96fc19fb02,67445341f49f443ede1837c5ce9cac782cde061ae9b6780449349984ec5200e0,4302838,4280671,False,"[538000.0000000007,4743999.999999973,539999.9900000007,4745999.989999973]",EPSG:2158,train,True,,0.009999999427236617,63152.40462149614,72691.13866215493
PNOA_2015_GAL-W_540-4750_ORT-CLA-COL,GAL-W-2015,540,4750,data/raw/pnoa_galicia/PNOA_2015_GAL-W_540-4750_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_540-4750_ORT-CLA-CIR.laz,24367852,23661867,36fcc00d167310f877e06e80d28b610db575d01c09d91cdd9c55e2ee40139add,68e50ef70872fb4ce1dccfe8fb3b0146f805b0cb65193acc969bfa3dd203f7a2,3684787,3665421,False,"[540000.0000000009,4747999.99999997,541999.9900000009,4749999.98999997]",EPSG:2158,train,True,,2000.0100000009406,58857.358498050904,70256.68309848128
PNOA_2015_GAL-W_546-4802_ORT-CLA-COL,GAL-W-2015,546,4802,data/raw/pnoa_galicia/PNOA_2015_GAL-W_546-4802_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_546-4802_ORT-CLA-CIR.laz,25788858,24802924,47d8faacf455269c6072eae0589ed2d0aaad5b2b36cffdb3b96475f4793cee90,5b344354c48486aa73c4ae9cecbae387162e9ea5937d88ab5f9357d05c6dbcae,3673318,3653056,False,"[546000.0000000068,4799999.999999922,547999.9900000067,4801999.989999922]",EPSG:25829,excluded_buffer,True,,50159.75558149562,7216.312629209921,66241.99423329894
PNOA_2015_GAL-W_552-4810_ORT-CLA-COL,GAL-W-2015,552,4810,data/raw/pnoa_galicia/PNOA_2015_GAL-W_552-4810_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_552-4810_ORT-CLA-CIR.laz,4141661,3099871,4d5856f208038d915943fd669b1a874bdba899c093e39146d5ab4349091316d0,8429aa35d39447c69345e7040f99e4fb1c17de0a22aa28c09c0cab19babbf4f9,704912,704912,True,"[552009.3600004101,4808000.000013444,553999.9900004101,4809999.980013444]",EPSG:32629,val,True,,58857.358498050904,0.00999958987813443,57271.30170785828
PNOA_2015_GAL-W_552-4812_ORT-CLA-COL,GAL-W-2015,552,4812,data/raw/pnoa_galicia/PNOA_2015_GAL-W_552-4812_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_552-4812_ORT-CLA-CIR.laz,4493376,3602826,82be4a4c4ff99465bc6bf512499b73bbf0c730da969cb9417673c5d4ab9c6fa3,f17420f20113106d4e6708655409a4cc8def706aea705346827b55afb254e058,755238,755238,True,"[552013.27,4810000.0,553999.99,4811999.99]",EPSG:25829,val,True,,60829.81979557421,0.009999999776482582,56462.38996004501
PNOA_2015_GAL-W_552-4814_ORT-CLA-COL,GAL-W-2015,552,4814,data/raw/pnoa_galicia/PNOA_2015_GAL-W_552-4814_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_552-4814_ORT-CLA-CIR.laz,10156176,9255153,dfc6476b328f0b413c58ed7db86842aa33cb40ab0f50fb3aec1c49a65cbbb10a,990f55d431a748e1e10170e713eaf79da2e9a28aa2f24bda3a078878733fcb5c,1861753,1861753,True,"[552014.73,4812000.0,553999.99,4813999.99]",EPSG:25829,val,True,,62803.63251653004,0.009999999776482582,55713.56603198356
PNOA_2015_GAL-W_552-4816_ORT-CLA-COL,GAL-W-2015,552,4816,data/raw/pnoa_galicia/PNOA_2015_GAL-W_552-4816_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_552-4816_ORT-CLA-CIR.laz,4217513,3348151,e83a9be9cf3f7c80db81476a82cb9c1a82df3ed3684439ad92a7f780708e32fd,735cf2d942b523ecb0dfa813677559979e8870d86de08fbc597411d6cabf1277,689169,689169,True,"[552007.08,4814000.0,553999.99,4815999.99]",EPSG:25829,val,True,,64777.6437536282,0.009999999776482582,55027.27868975708
PNOA_2015_GAL-W_554-4810_ORT-CLA-COL,GAL-W-2015,554,4810,data/raw/pnoa_galicia/PNOA_2015_GAL-W_554-4810_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_554-4810_ORT-CLA-CIR.laz,5541290,4177244,b82252e3a5b17e1866ef801bd8f2f1d1bc5f72b7160668b2b90cdcc4d4f9e343,05f1357b49a77f743e787c74d5d42890db2d2c87b213208335b68c26d4b55134,1020266,1020266,True,"[554000.0,4808000.0,555999.99,4809999.99]",EPSG:25829,val,True,,59228.38339853291,0.00999958987813443,55461.71183798955
